Date,Open,High,Low,Close,Adj Close,Volume
2022-01-07,3598.550049,3725.000000,3551.000000,3691.250000,3679.102539,83992
2022-01-10,3707.250000,3747.699951,3655.050049,3688.800049,3676.660645,52799
2022-01-11,3711.550049,3750.000000,3665.000000,3673.050049,3660.962402,55626
2022-01-12,3674.050049,3713.149902,3637.300049,3680.000000,3667.889404,38858
2022-01-13,3715.000000,3720.000000,3635.000000,3655.800049,3643.769287,39497
2022-01-14,3665.000000,3700.000000,3599.250000,3688.149902,3676.012695,61833
2022-01-17,3717.899902,3729.550049,3639.000000,3690.850098,3678.703857,35128
2022-01-18,3690.850098,3927.899902,3660.600098,3850.250000,3837.579346,242052
2022-01-19,3850.250000,3900.000000,3774.300049,3806.449951,3793.923340,59922
2022-01-20,3800.000000,3817.850098,3720.000000,3746.100098,3733.771973,37218
2022-01-21,3727.000000,3729.949951,3620.000000,3651.600098,3639.583008,51137
2022-01-24,3649.000000,3649.000000,3466.000000,3517.100098,3505.525635,56514
2022-01-25,3340.000000,3340.000000,2813.699951,2813.699951,2804.440430,524326
2022-01-27,2700.000000,3027.350098,2420.000000,2796.399902,2787.197266,1658516
2022-01-28,2844.149902,2923.949951,2756.000000,2787.250000,2778.077393,226364
2022-01-31,2810.000000,2918.000000,2669.449951,2690.500000,2681.645752,215557
2022-02-01,2739.699951,2739.699951,2628.199951,2691.100098,2682.243896,129966
2022-02-02,2740.000000,2890.000000,2706.750000,2876.350098,2866.884277,150387
2022-02-03,2900.000000,2930.000000,2852.000000,2905.050049,2895.489746,70886
2022-02-04,2940.000000,3172.399902,2939.949951,3059.250000,3049.182373,330401
2022-02-07,3072.000000,3072.000000,2853.000000,2917.300049,2907.699463,67305
2022-02-08,2949.899902,2968.399902,2782.899902,2809.850098,2800.603271,59811
2022-02-09,2848.000000,2922.050049,2800.000000,2849.949951,2840.571045,35951
2022-02-10,2849.949951,2892.000000,2816.350098,2873.550049,2864.093506,38436
2022-02-11,2840.000000,2894.100098,2830.350098,2849.399902,2840.022949,29189
2022-02-14,2793.000000,2831.699951,2690.899902,2726.300049,2717.328125,40252
2022-02-15,2752.000000,2800.000000,2701.000000,2770.800049,2761.681641,31951
2022-02-16,2793.250000,2836.550049,2750.000000,2754.899902,2745.833740,25718
2022-02-17,2778.399902,2793.949951,2730.050049,2765.250000,2756.149902,23292
2022-02-18,2741.000000,2755.600098,2690.000000,2702.750000,2693.855469,21865
2022-02-21,2696.000000,2702.800049,2542.000000,2558.800049,2550.379395,56825
2022-02-22,2500.100098,2547.000000,2475.000000,2509.600098,2501.341309,47614
2022-02-23,2530.399902,2609.800049,2530.399902,2571.500000,2563.037354,39488
2022-02-24,2520.100098,2520.100098,2428.100098,2443.100098,2435.060059,61956
2022-02-25,2472.250000,2563.949951,2459.300049,2493.949951,2485.742676,36059
2022-02-28,2451.000000,2515.199951,2450.000000,2474.550049,2466.406494,37090
2022-03-02,2450.000000,2495.500000,2352.649902,2379.199951,2371.370361,94788
2022-03-03,2419.000000,2450.100098,2320.000000,2336.500000,2328.810791,72782
2022-03-04,2336.000000,2336.050049,2230.000000,2284.850098,2277.330811,65835
2022-03-07,2261.899902,2270.199951,2185.649902,2218.300049,2210.999756,44770
2022-03-08,2250.000000,2385.000000,2230.050049,2361.600098,2353.828369,134118
2022-03-09,2398.000000,2450.000000,2368.000000,2424.300049,2416.322021,64151
2022-03-10,2483.000000,2504.850098,2317.399902,2392.250000,2384.377441,60514
2022-03-11,2400.000000,2469.850098,2366.350098,2453.850098,2445.774658,45100
2022-03-14,2479.000000,2514.000000,2435.000000,2464.300049,2456.190186,47234
2022-03-15,2489.449951,2494.350098,2375.000000,2384.800049,2376.951904,44026
2022-03-16,2419.000000,2461.000000,2410.000000,2424.600098,2416.621094,29495
2022-03-17,2450.000000,2479.800049,2404.399902,2414.399902,2406.454346,67127
2022-03-21,2445.000000,2457.000000,2376.000000,2382.500000,2374.659424,39019
2022-03-22,2380.000000,2389.100098,2340.000000,2347.149902,2339.425781,39999
2022-03-23,2354.000000,2378.899902,2277.500000,2287.350098,2279.822754,54786
2022-03-24,2287.000000,2368.000000,2270.000000,2278.100098,2270.603027,78894
2022-03-25,2300.000000,2310.000000,2239.850098,2248.149902,2240.751465,39595
2022-03-28,2250.050049,2267.199951,2180.100098,2189.199951,2181.995605,75858
2022-03-29,2211.000000,2228.949951,2150.000000,2160.000000,2152.891602,90669
2022-03-30,2200.000000,2250.000000,2177.100098,2200.600098,2193.358154,106199
2022-03-31,2224.949951,2264.949951,2176.250000,2190.949951,2183.739746,75478
2022-04-01,2200.000000,2629.100098,2200.000000,2533.149902,2524.813477,444064
2022-04-04,2570.000000,2570.000000,2417.100098,2429.000000,2421.006348,200239
2022-04-05,2467.699951,2495.100098,2418.000000,2445.250000,2437.202881,152980
2022-04-06,2432.000000,2492.199951,2427.100098,2449.000000,2440.940674,73278
2022-04-07,2450.000000,2477.949951,2386.500000,2405.850098,2397.932617,48547
2022-04-08,2429.800049,2447.000000,2399.949951,2413.050049,2405.108887,50183
2022-04-11,2410.000000,2483.800049,2382.350098,2439.899902,2431.870361,149584
2022-04-12,2425.000000,2441.199951,2390.000000,2411.350098,2403.414551,59189
2022-04-13,2410.100098,2463.350098,2353.000000,2390.850098,2382.982178,77952
2022-04-18,2389.949951,2389.949951,2326.050049,2364.300049,2356.519287,36476
2022-04-19,2374.800049,2472.949951,2365.000000,2394.699951,2386.819336,101684
2022-04-20,2392.000000,2418.800049,2381.000000,2393.300049,2385.424072,31514
2022-04-21,2409.949951,2448.000000,2402.000000,2419.699951,2411.737061,42847
2022-04-22,2408.699951,2426.800049,2392.300049,2419.100098,2411.139160,32710
2022-04-25,2400.000000,2405.000000,2350.000000,2363.449951,2355.672119,27777
2022-04-26,2378.000000,2405.000000,2345.000000,2362.899902,2355.123779,26145
2022-04-27,2358.000000,2358.000000,2297.000000,2327.550049,2319.890381,26447
2022-04-28,2346.000000,2346.000000,2303.000000,2316.600098,2308.976318,20596
2022-04-29,2327.500000,2365.000000,2300.000000,2314.199951,2306.584229,29323
2022-05-02,2300.000000,2326.899902,2255.699951,2283.850098,2276.334229,33516
2022-05-04,2304.250000,2336.000000,2190.000000,2208.800049,2201.531006,53980
2022-05-05,2257.500000,2260.600098,2190.000000,2194.800049,2187.577148,25726
2022-05-06,2178.899902,2178.899902,2111.000000,2134.050049,2127.027100,33667
2022-05-09,2134.000000,2134.000000,2061.550049,2082.449951,2075.596924,39541
2022-05-10,2082.449951,2220.000000,2082.449951,2109.899902,2102.956543,115653
2022-05-11,2136.000000,2136.000000,2028.050049,2073.250000,2066.427246,47840
2022-05-12,2062.000000,2068.000000,2006.000000,2020.300049,2013.651489,33707
2022-05-13,2029.000000,2082.350098,2029.000000,2050.899902,2044.150635,29919
2022-05-16,2075.250000,2149.000000,2020.050049,2123.949951,2116.960205,34984
2022-05-17,2140.000000,2149.000000,2087.649902,2121.600098,2114.618164,48913
2022-05-18,2150.000000,2160.000000,2120.000000,2145.699951,2138.638672,28735
2022-05-19,2100.000000,2137.000000,2060.000000,2104.600098,2097.674072,38528
2022-05-20,2115.000000,2174.899902,2112.100098,2151.399902,2144.319824,28494
2022-05-23,2165.199951,2218.000000,2155.050049,2174.250000,2167.094727,32052
2022-05-24,2187.500000,2206.800049,2070.000000,2085.550049,2078.686768,49170
2022-05-25,2089.699951,2106.050049,2005.000000,2026.099976,2019.432251,27509
2022-05-26,2042.900024,2052.449951,1972.000000,2033.099976,2026.409302,25852
2022-05-27,2059.550049,2119.000000,1979.550049,2019.500000,2012.854004,70623
2022-05-30,2072.000000,2215.000000,2069.949951,2156.600098,2149.502930,171337
2022-05-31,2100.000000,2108.399902,1997.000000,2006.349976,1999.747314,211489
2022-06-01,2019.000000,2040.000000,2003.050049,2021.449951,2014.797607,61436
2022-06-02,1982.000000,2019.750000,1967.000000,1974.800049,1968.301147,95313
2022-06-03,1995.000000,2008.500000,1959.000000,1983.750000,1977.221680,44787
2022-06-06,1983.750000,1996.000000,1960.050049,1964.349976,1957.885498,29347
2022-06-07,1964.349976,1985.000000,1940.000000,1945.099976,1938.698853,36287
2022-06-08,1950.000000,1954.250000,1890.000000,1898.449951,1892.202393,53109
2022-06-09,1900.000000,1908.099976,1859.500000,1896.699951,1890.458130,54088
2022-06-10,1894.699951,1948.000000,1864.000000,1886.099976,1879.893066,41436
2022-06-13,1874.300049,1875.000000,1771.000000,1784.449951,1778.577515,64510
2022-06-14,1784.000000,1788.750000,1760.250000,1771.800049,1765.969238,31483
2022-06-15,1779.949951,1790.000000,1764.000000,1776.050049,1770.205200,29165
2022-06-16,1794.000000,1828.000000,1748.199951,1763.300049,1757.497192,89738
2022-06-17,1763.300049,1795.000000,1732.050049,1789.400024,1783.511353,52813
2022-06-20,1762.000000,1789.400024,1684.849976,1702.099976,1696.498535,34399
2022-06-21,1719.000000,1787.949951,1707.300049,1775.750000,1769.906250,99644
2022-06-22,1772.000000,1772.000000,1712.000000,1719.150024,1713.492432,29004
2022-06-23,1731.599976,1738.900024,1712.000000,1717.449951,1711.797974,17906
2022-06-24,1758.000000,1758.000000,1723.750000,1740.250000,1734.523071,25326
2022-06-27,1760.099976,1837.550049,1755.000000,1819.400024,1813.412598,103139
2022-06-28,1824.000000,1834.000000,1787.000000,1819.150024,1813.163452,56353
2022-06-29,1815.000000,1852.099976,1790.000000,1810.599976,1804.641479,25860
2022-06-30,1820.000000,1825.150024,1750.000000,1754.449951,1748.676270,20705
2022-07-01,1754.449951,1765.000000,1729.050049,1739.250000,1733.526367,15428
2022-07-04,1752.849976,1852.400024,1752.849976,1836.400024,1830.356689,107648
2022-07-05,1848.750000,1937.000000,1840.050049,1898.250000,1892.003052,161653
2022-07-06,1900.000000,1930.500000,1865.000000,1921.199951,1914.877441,61932
2022-07-07,1931.000000,1957.500000,1888.000000,1904.699951,1898.431763,46687
2022-07-08,1911.550049,1923.699951,1865.150024,1881.550049,1875.358032,26061
2022-07-11,1890.000000,1895.000000,1855.050049,1860.849976,1854.726074,27822
2022-07-12,1860.000000,1876.000000,1830.250000,1839.900024,1833.845093,16352
2022-07-13,1838.500000,1869.449951,1815.000000,1819.050049,1813.063721,20311
2022-07-14,1832.449951,1840.000000,1790.099976,1809.650024,1803.694702,147376
2022-07-15,1814.800049,1832.349976,1810.000000,1821.199951,1815.206543,18351
2022-07-18,1833.800049,1886.900024,1833.800049,1864.750000,1858.613281,57703
2022-07-19,1869.949951,1939.900024,1859.599976,1914.150024,1907.850708,65092
2022-07-20,1934.000000,1934.000000,1886.000000,1906.300049,1900.026611,27596
2022-07-21,1918.000000,1956.800049,1901.000000,1925.349976,1919.013916,56442
2022-07-22,1941.000000,1955.000000,1928.000000,1931.750000,1925.392822,31630
2022-07-25,1931.750000,1935.000000,1900.800049,1914.900024,1908.598267,21371
2022-07-26,1923.500000,1923.500000,1855.800049,1873.949951,1867.782959,29957
2022-07-27,1872.000000,1884.300049,1852.349976,1872.099976,1865.939087,20295
2022-07-28,1879.800049,1889.949951,1834.150024,1842.099976,1836.037842,43419
2022-07-29,1848.000000,1865.650024,1830.000000,1851.699951,1845.606201,44823
2022-08-01,1866.050049,1879.699951,1834.099976,1840.250000,1834.193970,64007
2022-08-02,1855.099976,2024.000000,1842.500000,1965.849976,1959.380615,423440
2022-08-03,1981.000000,2016.550049,1912.449951,1969.699951,1963.217896,127179
2022-08-04,1966.099976,1986.900024,1896.250000,1914.349976,1908.050049,69519
2022-08-05,1935.000000,1935.400024,1901.949951,1917.550049,1911.239624,39259
2022-08-08,1906.199951,1934.900024,1906.199951,1928.050049,1921.705078,37680
2022-08-10,1850.000000,1866.849976,1792.000000,1803.300049,1797.365601,209658
2022-08-11,1818.849976,1834.000000,1805.750000,1809.800049,1803.844238,68552
2022-08-12,1823.800049,1826.150024,1792.050049,1801.500000,1795.571411,47343
2022-08-16,1807.000000,1823.300049,1797.050049,1811.050049,1805.090088,35418
2022-08-17,1823.000000,1833.000000,1808.000000,1813.199951,1807.232910,51641
2022-08-18,1821.349976,1829.949951,1797.449951,1799.550049,1793.627930,51886
2022-08-19,1806.400024,1818.050049,1785.000000,1787.949951,1782.066040,61590
2022-08-22,1795.300049,1795.300049,1751.000000,1756.250000,1750.470337,45750
2022-08-23,1755.000000,1794.949951,1750.000000,1763.050049,1757.248047,42573
2022-08-24,1774.000000,1782.400024,1752.000000,1764.199951,1758.394165,26034
2022-08-25,1773.750000,1782.000000,1757.050049,1768.199951,1762.380981,41729
2022-08-26,1770.000000,1781.000000,1752.000000,1764.699951,1758.892456,40595
2022-08-29,1744.699951,1785.800049,1713.650024,1769.699951,1763.876099,26832
2022-08-30,1779.250000,1826.000000,1774.500000,1817.550049,1811.568726,65891
2022-09-01,1804.650024,1850.000000,1800.900024,1818.250000,1812.266357,51238
2022-09-02,1834.000000,1834.000000,1810.000000,1816.050049,1810.073608,27160
2022-09-05,1835.000000,1839.800049,1813.000000,1824.750000,1818.744995,29269
2022-09-06,1838.300049,1838.949951,1817.000000,1822.000000,1816.004028,28089
2022-09-07,1820.000000,1831.800049,1810.050049,1818.849976,1812.864380,19833
2022-09-08,1825.000000,1846.949951,1824.000000,1830.849976,1824.824829,30798
2022-09-09,1844.500000,1890.000000,1837.000000,1868.650024,1862.500488,125575
2022-09-12,1879.000000,1899.750000,1879.000000,1885.300049,1879.095703,41364
2022-09-13,1899.349976,1907.000000,1872.000000,1882.050049,1875.856445,109069
2022-09-14,1862.000000,1883.199951,1855.400024,1870.000000,1863.846069,32937
2022-09-15,1877.000000,1959.000000,1876.949951,1914.650024,1908.349121,111338
2022-09-16,1913.000000,1918.000000,1871.849976,1906.500000,1900.225952,58399
2022-09-19,1914.000000,1920.000000,1862.550049,1895.949951,1889.710571,48840
2022-09-20,1902.000000,1922.000000,1877.000000,1902.300049,1896.039795,51724
2022-09-21,1900.000000,1908.150024,1855.000000,1863.300049,1857.168091,27603
2022-09-22,1848.000000,1869.849976,1830.000000,1844.550049,1838.479858,19821
2022-09-23,1858.000000,1858.000000,1811.050049,1815.099976,1809.126709,22817
2022-09-26,1801.599976,1818.000000,1744.650024,1759.300049,1753.510376,37323
2022-09-27,1772.000000,1785.400024,1730.000000,1753.550049,1747.779297,25695
2022-09-28,1749.900024,1775.900024,1716.000000,1727.650024,1721.964478,32437
2022-09-29,1750.000000,1767.099976,1715.050049,1722.949951,1717.279907,20295
2022-09-30,1718.000000,1767.750000,1705.250000,1753.599976,1747.829102,25298
2022-10-03,1753.599976,1790.000000,1751.050049,1780.699951,1774.839844,23637
2022-10-04,1799.900024,1804.900024,1780.000000,1785.349976,1779.474609,13926
2022-10-06,1798.599976,1820.949951,1776.000000,1779.000000,1773.145508,20475
2022-10-07,1779.000000,1795.050049,1765.000000,1768.849976,1763.028931,16468
2022-10-10,1754.000000,1765.949951,1742.000000,1749.650024,1743.892090,15708
2022-10-11,1751.500000,1772.400024,1716.099976,1722.750000,1717.080566,26507
2022-10-12,1731.000000,1731.550049,1706.099976,1719.800049,1714.140381,21572
2022-10-13,1719.400024,1723.599976,1698.000000,1703.099976,1697.495239,25965
2022-10-14,1719.900024,1734.949951,1690.250000,1700.400024,1694.804199,28499
2022-10-17,1704.400024,1711.800049,1685.000000,1691.599976,1686.033081,24272
2022-10-18,1704.150024,1708.699951,1689.050049,1702.949951,1697.345703,23412
2022-10-19,1709.699951,1713.500000,1672.500000,1682.650024,1677.112549,34687
2022-10-20,1678.699951,1692.900024,1670.699951,1687.050049,1681.498169,12870
2022-10-21,1695.500000,1697.849976,1661.000000,1667.849976,1662.361206,17499
2022-10-24,1750.000000,1750.000000,1701.000000,1734.550049,1728.841797,44948
2022-10-25,1733.000000,1733.000000,1682.000000,1684.900024,1679.355225,40442
2022-10-27,1738.000000,1774.000000,1713.900024,1741.199951,1735.469849,236460
2022-10-28,1758.000000,1759.949951,1723.000000,1729.750000,1724.057617,78244
2022-10-31,1748.000000,1752.000000,1700.000000,1723.150024,1717.479370,50392
2022-11-01,1730.050049,1748.949951,1717.000000,1744.699951,1738.958374,51723
2022-11-02,1748.150024,1752.900024,1740.750000,1747.400024,1741.649536,26639
2022-11-03,1745.400024,1745.400024,1725.000000,1730.849976,1725.153931,22492
2022-11-04,1737.800049,1738.949951,1720.000000,1724.199951,1718.525757,29111
2022-11-07,1736.250000,1737.199951,1722.050049,1734.550049,1728.841797,26409
2022-11-09,1747.500000,1747.500000,1734.000000,1737.500000,1731.782104,26316
2022-11-10,1737.000000,1743.900024,1725.000000,1731.500000,1725.801880,20372
2022-11-11,1753.250000,1753.250000,1722.000000,1732.000000,1726.300171,33884
2022-11-14,1743.000000,1744.949951,1675.099976,1695.650024,1690.069824,126433
2022-11-15,1682.000000,1705.050049,1681.199951,1694.250000,1688.674438,30913
2022-11-16,1719.650024,1719.650024,1687.050049,1699.150024,1693.558350,28682
2022-11-17,1700.000000,1710.000000,1678.000000,1680.599976,1675.069336,25388
2022-11-18,1689.050049,1689.050049,1642.000000,1660.750000,1655.284668,54653
2022-11-21,1669.000000,1676.000000,1653.550049,1673.300049,1667.793457,23408
2022-11-22,1680.000000,1685.000000,1674.150024,1683.250000,1677.710571,20490
2022-11-23,1696.349976,1765.000000,1686.000000,1693.550049,1687.976807,54206
2022-11-24,1710.000000,1717.650024,1689.050049,1692.250000,1686.681030,25260
2022-11-25,1700.750000,1703.000000,1690.000000,1694.750000,1689.172729,21236
2022-11-28,1698.000000,1705.000000,1687.650024,1691.949951,1686.381958,21994
2022-11-29,1695.699951,1700.800049,1678.500000,1682.650024,1677.112549,36566
2022-11-30,1682.650024,1694.000000,1681.250000,1689.900024,1684.338745,17381
2022-12-01,1703.500000,1708.900024,1691.599976,1698.150024,1692.561646,34348
2022-12-02,1700.000000,1732.000000,1698.800049,1716.449951,1710.801270,67859
2022-12-05,1730.400024,1757.000000,1716.550049,1722.500000,1716.831421,63887
2022-12-06,1728.699951,1739.949951,1695.050049,1707.900024,1702.279541,38662
2022-12-07,1716.099976,1717.300049,1681.500000,1696.500000,1690.916992,29587
2022-12-08,1704.599976,1724.500000,1691.000000,1706.900024,1701.282837,20388
2022-12-09,1718.699951,1719.949951,1675.000000,1683.750000,1678.208984,25901
2022-12-12,1696.199951,1708.949951,1674.050049,1694.099976,1688.524902,18755
2022-12-13,1702.900024,1702.900024,1688.000000,1694.250000,1688.674438,17552
2022-12-14,1702.000000,1718.400024,1690.000000,1707.500000,1701.880859,23065
2022-12-15,1715.000000,1725.000000,1692.900024,1703.050049,1697.445557,16298
2022-12-16,1700.000000,1700.150024,1672.000000,1690.599976,1685.036377,17440
2022-12-19,1686.000000,1695.349976,1672.000000,1680.849976,1675.318481,24534
2022-12-20,1680.000000,1688.000000,1671.000000,1675.099976,1669.587402,14084
2022-12-21,1683.900024,1687.000000,1642.050049,1648.500000,1643.074951,22949
2022-12-22,1650.300049,1660.900024,1591.050049,1595.400024,1590.149780,53035
2022-12-23,1592.000000,1592.000000,1550.000000,1552.099976,1546.992188,41503
2022-12-26,1563.000000,1620.000000,1536.949951,1607.050049,1601.761475,21801
2022-12-27,1625.000000,1625.300049,1603.000000,1612.449951,1607.143555,11571
2022-12-28,1608.199951,1710.000000,1607.099976,1684.099976,1678.557739,74449
2022-12-29,1675.000000,1675.000000,1651.000000,1662.449951,1656.979004,10481
2022-12-30,1675.750000,1683.400024,1633.599976,1642.650024,1637.244263,22320
2023-01-02,1651.050049,1658.300049,1640.099976,1644.050049,1638.639648,11606
2023-01-03,1644.199951,1685.000000,1644.199951,1654.349976,1648.905640,17204
2023-01-04,1667.599976,1667.599976,1631.000000,1640.800049,1635.400391,17889
2023-01-05,1642.650024,1649.400024,1614.199951,1618.750000,1613.422852,14156
2023-01-06,1612.000000,1626.900024,1600.000000,1607.699951,1602.409180,15102
2023-01-09,1644.000000,1644.000000,1595.000000,1599.199951,1593.937134,21803
2023-01-10,1610.000000,1610.000000,1580.000000,1584.599976,1579.385254,25162
2023-01-11,1591.300049,1591.300049,1542.050049,1546.150024,1541.061768,66726
2023-01-12,1557.699951,1557.699951,1521.050049,1528.400024,1523.370239,55697
2023-01-13,1542.199951,1550.000000,1515.000000,1517.849976,1512.854858,34597
2023-01-16,1531.699951,1532.150024,1515.000000,1520.250000,1515.247070,31428
2023-01-17,1529.500000,1537.949951,1519.000000,1530.050049,1525.014771,18259
2023-01-18,1534.849976,1537.650024,1521.099976,1524.550049,1519.532959,21331
2023-01-19,1532.000000,1532.000000,1515.000000,1518.750000,1513.751953,14856
2023-01-20,1518.800049,1525.000000,1511.000000,1513.250000,1508.270020,15704
2023-01-23,1521.199951,1521.199951,1465.250000,1474.449951,1469.597656,47923
2023-01-24,1482.199951,1485.000000,1470.000000,1478.150024,1473.285645,20045
2023-01-25,1471.199951,1479.000000,1465.000000,1468.400024,1463.567627,19112
2023-01-27,1481.400024,1481.400024,1415.199951,1462.550049,1457.736938,40648
2023-01-30,1463.000000,1480.900024,1430.300049,1443.949951,1439.198120,20665
2023-01-31,1447.000000,1478.949951,1441.000000,1463.449951,1458.633911,21103
2023-02-01,1471.900024,1511.500000,1463.449951,1478.900024,1474.033081,23013
2023-02-02,1473.000000,1499.849976,1449.250000,1454.199951,1449.414307,13393
2023-02-03,1461.000000,1461.849976,1424.000000,1439.150024,1434.413940,19519
2023-02-06,1446.699951,1468.300049,1435.099976,1458.849976,1454.049072,12593
2023-02-07,1471.750000,1472.250000,1450.099976,1458.500000,1453.700195,19406
2023-02-08,1466.000000,1468.599976,1452.050049,1457.500000,1452.703491,20911
2023-02-09,1457.900024,1469.900024,1407.000000,1421.750000,1417.071167,36745
2023-02-10,1311.000000,1370.000000,1311.000000,1340.550049,1336.138428,172964
2023-02-13,1345.199951,1406.599976,1342.849976,1384.300049,1379.744507,90775
2023-02-14,1380.000000,1389.000000,1360.000000,1382.250000,1377.701172,28779
2023-02-15,1380.000000,1380.000000,1364.949951,1371.949951,1367.435059,18214
2023-02-16,1379.949951,1400.300049,1379.949951,1393.650024,1389.063721,19183
2023-02-17,1393.650024,1398.400024,1381.099976,1389.000000,1384.428955,13027
2023-02-20,1399.849976,1399.849976,1375.099976,1382.199951,1377.651245,12422
2023-02-21,1376.000000,1394.900024,1361.250000,1370.550049,1366.039673,14558
2023-02-22,1369.199951,1382.750000,1353.250000,1370.500000,1365.989868,18682
2023-02-23,1366.000000,1370.849976,1350.000000,1364.449951,1359.959717,22142
2023-02-24,1364.449951,1374.300049,1340.000000,1342.300049,1337.882690,18157
2023-02-27,1326.000000,1336.849976,1298.050049,1305.650024,1301.353271,33763
2023-02-28,1300.000000,1308.000000,1270.000000,1273.150024,1268.960205,35323
2023-03-01,1274.000000,1356.900024,1274.000000,1333.000000,1328.613281,100823
2023-03-02,1336.000000,1346.000000,1318.000000,1328.400024,1324.028442,26854
2023-03-03,1326.000000,1335.400024,1317.800049,1321.900024,1317.549805,22106
2023-03-06,1328.650024,1343.750000,1320.500000,1324.449951,1320.091309,26282
2023-03-08,1308.050049,1333.949951,1308.050049,1319.400024,1315.057983,23167
2023-03-09,1319.000000,1334.599976,1312.000000,1316.199951,1311.868530,24730
2023-03-10,1320.699951,1327.000000,1304.000000,1323.000000,1318.646118,18059
2023-03-13,1310.699951,1328.900024,1290.000000,1299.150024,1294.874634,23703
2023-03-14,1300.000000,1305.949951,1280.000000,1283.500000,1279.276123,15288
2023-03-15,1290.300049,1296.000000,1275.000000,1279.449951,1275.239380,17024
2023-03-16,1279.000000,1288.400024,1254.400024,1257.199951,1253.062622,56858
2023-03-17,1268.800049,1278.000000,1254.500000,1260.550049,1256.401733,18739
2023-03-20,1272.250000,1300.000000,1251.000000,1277.550049,1273.345825,51599
2023-03-21,1288.199951,1302.000000,1278.599976,1289.800049,1285.555420,78022
2023-03-22,1294.000000,1304.449951,1261.099976,1271.750000,1267.564819,38010
2023-03-23,1270.000000,1285.000000,1249.900024,1260.699951,1256.551147,41579
2023-03-24,1263.000000,1271.250000,1238.099976,1240.599976,1236.517334,22050
2023-03-27,1236.000000,1240.599976,1187.000000,1190.449951,1186.532349,57252
2023-03-28,1196.699951,1198.000000,1150.000000,1158.300049,1154.488159,80870
2023-03-29,1158.000000,1165.699951,1125.150024,1128.949951,1125.234741,81200
2023-03-31,1139.849976,1195.949951,1111.000000,1161.150024,1157.328857,103430
2023-04-03,1180.000000,1238.199951,1176.550049,1214.550049,1210.553101,125601
2023-04-05,1226.550049,1234.400024,1210.000000,1215.000000,1211.001587,35655
2023-04-06,1215.000000,1233.800049,1206.500000,1217.099976,1213.094604,50112
2023-04-10,1218.000000,1241.900024,1211.000000,1219.750000,1215.735962,32006
2023-04-11,1228.750000,1228.750000,1215.000000,1219.199951,1215.187744,15701
2023-04-12,1219.199951,1224.949951,1212.000000,1215.099976,1211.101196,17679
2023-04-13,1222.000000,1222.900024,1212.250000,1215.099976,1211.101196,17309
2023-04-17,1221.500000,1221.500000,1195.000000,1201.750000,1197.795166,25635
2023-04-18,1208.099976,1216.000000,1206.050049,1214.199951,1210.204102,8667
2023-04-19,1214.199951,1249.750000,1214.000000,1224.000000,1219.971924,42307
2023-04-20,1234.000000,1405.000000,1229.650024,1368.099976,1363.597656,2061142
2023-04-21,1359.000000,1372.699951,1311.000000,1342.400024,1337.982300,332949
2023-04-24,1348.599976,1358.000000,1329.099976,1344.849976,1340.424194,73809
2023-04-25,1342.500000,1348.000000,1320.000000,1328.300049,1323.928711,44240
2023-04-26,1338.000000,1368.900024,1321.150024,1350.199951,1345.756592,37977
2023-04-27,1349.949951,1375.000000,1333.050049,1360.599976,1356.122437,68300
2023-04-28,1366.000000,1377.800049,1350.550049,1362.099976,1357.617432,42263
2023-05-02,1374.000000,1469.849976,1370.050049,1414.650024,1409.994507,347890
2023-05-03,1422.099976,1463.699951,1402.849976,1430.400024,1425.692749,96625
2023-05-04,1450.000000,1460.000000,1416.500000,1428.800049,1424.098022,62150
2023-05-05,1454.849976,1458.949951,1430.050049,1440.699951,1435.958740,59612
2023-05-08,1440.000000,1459.000000,1431.550049,1439.099976,1434.364014,56713
2023-05-09,1444.000000,1546.650024,1444.000000,1499.449951,1494.515381,496667
2023-05-10,1504.000000,1535.000000,1500.599976,1520.199951,1515.197144,72675
2023-05-11,1520.199951,1537.500000,1490.000000,1503.500000,1498.552124,39228
2023-05-12,1507.000000,1513.000000,1465.599976,1474.099976,1469.248901,32101
2023-05-15,1470.000000,1505.150024,1470.000000,1488.500000,1483.601563,45381
2023-05-16,1501.000000,1508.449951,1490.000000,1494.150024,1489.232910,25735
2023-05-17,1497.000000,1511.050049,1448.000000,1473.300049,1468.451538,36904
2023-05-18,1477.000000,1489.949951,1448.050049,1452.349976,1447.570435,23368
2023-05-19,1462.550049,1462.550049,1424.099976,1446.250000,1441.490601,25945
2023-05-22,1445.000000,1464.000000,1436.000000,1445.449951,1440.693115,21593
2023-05-23,1454.000000,1474.949951,1442.099976,1467.349976,1462.521118,28046
2023-05-24,1464.000000,1498.000000,1464.000000,1484.650024,1479.764160,42101
2023-05-25,1490.500000,1492.500000,1466.150024,1471.900024,1467.056152,17925
2023-05-26,1460.000000,1460.000000,1417.150024,1430.550049,1425.842285,72101
2023-05-29,1444.000000,1515.000000,1440.150024,1466.050049,1461.225464,189699
2023-05-30,1466.050049,1481.800049,1432.599976,1451.849976,1447.072144,167832
2023-05-31,1450.000000,1501.050049,1446.050049,1481.900024,1477.023193,94226
2023-06-01,1481.900024,1533.000000,1481.900024,1505.699951,1500.744873,89640
2023-06-02,1505.699951,1524.000000,1500.000000,1508.099976,1503.136963,60099
2023-06-05,1514.800049,1528.800049,1501.250000,1516.599976,1511.609009,45394
2023-06-06,1518.000000,1524.599976,1494.050049,1496.650024,1491.724731,34219
